benchmarkConventional-Size-600-cores-1
835039,780778,853883,797137,
benchmarkConventional-Size-600-cores-2
436859,392839,410473,416835,
benchmarkConventional-Size-600-cores-4
278092,268051,246835,271560,
benchmarkConventional-Size-600-cores-8
408757,409681,408387,396032,
benchmarkConventional-Size-800-cores-1
3900694,4796571,2388576,2648721,
benchmarkConventional-Size-800-cores-2
1144414,1165241,1150297,1252169,
benchmarkConventional-Size-800-cores-4
668647,753938,700836,678611,
benchmarkConventional-Size-800-cores-8
1146008,1123994,1094067,1082649,
benchmarkConventional-Size-1000-cores-1
6102065,6556185,6233779,6271595,
benchmarkConventional-Size-1000-cores-2
2433474,2441426,2431663,2432781,
benchmarkConventional-Size-1000-cores-4
1318718,1356898,1340354,1316156,
benchmarkConventional-Size-1000-cores-8
2237130,2232797,2223836,2230323,
benchmarkConventional-Size-2000-cores-1
82853773,82378004,82939821,83110327,
benchmarkConventional-Size-2000-cores-2
42627060,42208541,43529381,42261165,
benchmarkConventional-Size-2000-cores-4
23490948,23092676,23508657,23829157,
benchmarkConventional-Size-2000-cores-8
22457970,21712860,22009094,22134074,
benchmarkConventional-Size-4000-cores-1
821194667,835629394,823275707,834998164,
benchmarkConventional-Size-4000-cores-2
415426134,408207666,414512225,417025299,
benchmarkConventional-Size-4000-cores-4
229223879,229713661,237138701,228921565,
benchmarkConventional-Size-4000-cores-8
217223016,211932562,220570042,214791998,
benchmarkConventional-Size-6000-cores-1
3008306885,2984758315,3001469363,2956691906,
benchmarkConventional-Size-6000-cores-2
1510092809,1504699896,1503237983,1507864993,
benchmarkConventional-Size-6000-cores-4
862668784,873112767,864553572,878253294,
benchmarkConventional-Size-6000-cores-8
886373567,875069247,860431996,864633793,
