benchmarkTranspose-Size-600-cores-1
529666,533309,532640,532607,
benchmarkTranspose-Size-600-cores-2
266611,269785,269452,268650,
benchmarkTranspose-Size-600-cores-4
146154,167183,205763,205637,
benchmarkTranspose-Size-600-cores-8
169104,169031,169907,200117,
benchmarkTranspose-Size-800-cores-1
1471824,1253490,1178463,1207819,
benchmarkTranspose-Size-800-cores-2
636397,649523,638248,659433,
benchmarkTranspose-Size-800-cores-4
487877,488572,487121,483963,
benchmarkTranspose-Size-800-cores-8
300444,313349,315118,317462,
benchmarkTranspose-Size-1000-cores-1
2347572,2509858,2842021,2463077,
benchmarkTranspose-Size-1000-cores-2
1286936,1272588,1502615,1375165,
benchmarkTranspose-Size-1000-cores-4
706268,720684,719627,721549,
benchmarkTranspose-Size-1000-cores-8
620935,619740,619615,620484,
benchmarkTranspose-Size-2000-cores-1
20065924,20370015,19590561,20219418,
benchmarkTranspose-Size-2000-cores-2
11071820,11180482,11039503,10965989,
benchmarkTranspose-Size-2000-cores-4
6044596,6067876,5870154,6132976,
benchmarkTranspose-Size-2000-cores-8
5390203,5016022,5189249,5233049,
benchmarkTranspose-Size-4000-cores-1
160434613,163039852,157351065,159734394,
benchmarkTranspose-Size-4000-cores-2
83727748,89499424,83204504,88879079,
benchmarkTranspose-Size-4000-cores-4
48872933,49100736,49755608,50188178,
benchmarkTranspose-Size-4000-cores-8
41339423,41049667,41252361,41115798,
benchmarkTranspose-Size-6000-cores-1
545544620,538981020,533646312,532731757,
benchmarkTranspose-Size-6000-cores-2
296678591,295284265,293634408,299214305,
benchmarkTranspose-Size-6000-cores-4
168391926,170903344,170809834,170964892,
benchmarkTranspose-Size-6000-cores-8
140986657,145531185,141201891,141437240,
